timestamp_ns,loop_dt_ns,xr_timestamp_ns,xr_sequence_id,packet_age_ns,teleop_state,control_mode,teleop_active,target_fresh,deadman_latched,has_target,safe_target,ik_ok,fault_packet_timeout,fault_jump_rejected,fault_workspace_clamped,fault_robot_not_ready,fault_ik_rejected,control_trigger_value,xr_pos_0,xr_pos_1,xr_pos_2,desired_pos_0,desired_pos_1,desired_pos_2,safe_pos_0,safe_pos_1,safe_pos_2,robot_pos_0,robot_pos_1,robot_pos_2,requested_dpos_0,requested_dpos_1,requested_dpos_2,requested_drot_0,requested_drot_1,requested_drot_2,safe_dpos_0,safe_dpos_1,safe_dpos_2,safe_drot_0,safe_drot_1,safe_drot_2,q_robot_0,q_robot_1,q_robot_2,q_robot_3,q_robot_4,q_robot_5,q_robot_6,q_raw_target_0,q_raw_target_1,q_raw_target_2,q_raw_target_3,q_raw_target_4,q_raw_target_5,q_raw_target_6,q_planned_0,q_planned_1,q_planned_2,q_planned_3,q_planned_4,q_planned_5,q_planned_6,manipulability
75377140169852,0,75377134495538,498,5674314,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.109099200,-0.352584422,-0.181435200,0.307004476,-0.000439352,0.486486225,0.307004476,-0.000439352,0.486486225,0.307004476,-0.000439352,0.486486225,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000659089,-0.784721183,-0.000419905,-2.356653932,-0.000476541,1.571124317,0.785858092,-0.000659089,-0.784721183,-0.000419905,-2.356653932,-0.000476541,1.571124317,0.785858092,-0.000659089,-0.784721183,-0.000419905,-2.356653932,-0.000476541,1.571124317,0.785858092,0.000000000
75377156842278,16672426,75377155892329,500,949949,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.110232443,-0.351235420,-0.181170255,0.307004868,-0.000438694,0.486487902,0.307004868,-0.000438694,0.486487902,0.307004868,-0.000438694,0.486487902,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000654262,-0.784721183,-0.000421575,-2.356650313,-0.000477863,1.571123964,0.785857715,-0.000654262,-0.784721183,-0.000421575,-2.356650313,-0.000477863,1.571123964,0.785857715,-0.000654262,-0.784721183,-0.000421575,-2.356650313,-0.000477863,1.571123964,0.785857715,0.000000000
75377173515384,16673106,75377166927422,501,6587962,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.111011542,-0.351368576,-0.181418955,0.307003446,-0.000437593,0.486485698,0.307003446,-0.000437593,0.486485698,0.307003446,-0.000437593,0.486485698,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000652552,-0.784721183,-0.000419353,-2.356654162,-0.000478575,1.571119549,0.785857380,-0.000652552,-0.784721183,-0.000419353,-2.356654162,-0.000478575,1.571119549,0.785857380,-0.000652552,-0.784721183,-0.000419353,-2.356654162,-0.000478575,1.571119549,0.785857380,0.000000000
75377190188711,16673327,75377188747087,503,1441624,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.112712033,-0.351548642,-0.181604758,0.307002731,-0.000437896,0.486482316,0.307002731,-0.000437896,0.486482316,0.307002731,-0.000437896,0.486482316,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000657327,-0.784719751,-0.000416709,-2.356660266,-0.000477151,1.571118837,0.785857367,-0.000657327,-0.784719751,-0.000416709,-2.356660266,-0.000477151,1.571118837,0.785857367,-0.000657327,-0.784719751,-0.000416709,-2.356660266,-0.000477151,1.571118837,0.785857367,0.000000000
75377206862157,16673446,75377199981222,504,6880935,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.113486193,-0.351208150,-0.181570351,0.307002005,-0.000435901,0.486486837,0.307002005,-0.000435901,0.486486837,0.307002005,-0.000435901,0.486486837,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000653017,-0.784725027,-0.000415038,-2.356653412,-0.000476541,1.571115039,0.785855482,-0.000653017,-0.784725027,-0.000415038,-2.356653412,-0.000476541,1.571115039,0.785855482,-0.000653017,-0.784725027,-0.000415038,-2.356653412,-0.000476541,1.571115039,0.785855482,0.000000000
75377223534613,16672456,75377222112990,506,1421623,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.114926308,-0.350837200,-0.181688900,0.307001645,-0.000434942,0.486483533,0.307001645,-0.000434942,0.486483533,0.307001645,-0.000434942,0.486483533,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000651027,-0.784722491,-0.000413973,-2.356658702,-0.000476541,1.571114701,0.785859865,-0.000651027,-0.784722491,-0.000413973,-2.356658702,-0.000476541,1.571114701,0.785859865,-0.000651027,-0.784722491,-0.000413973,-2.356658702,-0.000476541,1.571114701,0.785859865,0.000000000
75377240207209,16672596,75377234323634,507,5883575,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.115008406,-0.351299256,-0.182322279,0.307001678,-0.000435707,0.486482235,0.307001678,-0.000435707,0.486482235,0.307001678,-0.000435707,0.486482235,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000652237,-0.784720267,-0.000415184,-2.356659863,-0.000476536,1.571113949,0.785857367,-0.000652237,-0.784720267,-0.000415184,-2.356659863,-0.000476536,1.571113949,0.785857367,-0.000652237,-0.784720267,-0.000415184,-2.356659863,-0.000476536,1.571113949,0.785857367,0.000000000
75377256878085,16670876,75377255818435,509,1059650,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.116179900,-0.352782845,-0.182583749,0.307001743,-0.000435433,0.486483656,0.307001743,-0.000435433,0.486483656,0.307001743,-0.000435433,0.486483656,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000652697,-0.784721909,-0.000413510,-2.356657988,-0.000477151,1.571114308,0.785857367,-0.000652697,-0.784721909,-0.000413510,-2.356657988,-0.000477151,1.571114308,0.785857367,-0.000652697,-0.784721909,-0.000413510,-2.356657988,-0.000477151,1.571114308,0.785857367,0.000000000
75377273549652,16671567,75377266887029,510,6662623,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.116380300,-0.353808165,-0.183141664,0.307001126,-0.000435669,0.486480348,0.307001126,-0.000435669,0.486480348,0.307001126,-0.000435669,0.486480348,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000653148,-0.784719870,-0.000414207,-2.356663472,-0.000476541,1.571113237,0.785856655,-0.000653148,-0.784719870,-0.000414207,-2.356663472,-0.000476541,1.571113237,0.785856655,-0.000653148,-0.784719870,-0.000414207,-2.356663472,-0.000476541,1.571113237,0.785856655,0.000000000
75377290221888,16672236,75377289281129,512,940759,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.117093526,-0.353295058,-0.182216361,0.307000034,-0.000433167,0.486482970,0.307000034,-0.000433167,0.486482970,0.307000034,-0.000433167,0.486482970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000647831,-0.784724401,-0.000412001,-2.356660131,-0.000475829,1.571109299,0.785852993,-0.000647831,-0.784724401,-0.000412001,-2.356660131,-0.000475829,1.571109299,0.785852993,-0.000647831,-0.784724401,-0.000412001,-2.356660131,-0.000475829,1.571109299,0.785852993,0.000000000
