timestamp_ns,loop_dt_ns,callback_period_ns,target_age_ns,teleop_state,control_mode,teleop_active,target_fresh,apply_motion,fault_packet_timeout,fault_jump_rejected,fault_workspace_clamped,fault_robot_not_ready,fault_ik_rejected,max_step,rt_alpha,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,q_d_0,q_d_1,q_d_2,q_d_3,q_d_4,q_d_5,q_d_6,q_planned_0,q_planned_1,q_planned_2,q_planned_3,q_planned_4,q_planned_5,q_planned_6,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,target_delta_0,target_delta_1,target_delta_2,target_delta_3,target_delta_4,target_delta_5,target_delta_6,filtered_delta_0,filtered_delta_1,filtered_delta_2,filtered_delta_3,filtered_delta_4,filtered_delta_5,filtered_delta_6,command_delta_0,command_delta_1,command_delta_2,command_delta_3,command_delta_4,command_delta_5,command_delta_6,clamp_saturated_0,clamp_saturated_1,clamp_saturated_2,clamp_saturated_3,clamp_saturated_4,clamp_saturated_5,clamp_saturated_6,max_abs_target_delta,max_abs_filtered_delta,max_abs_command_delta
5207959842007,992199,1000000,6130205,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.050986213,-0.324932854,-0.063824097,-2.366733224,-0.003312552,2.025811323,0.785719143,-0.015865767,0.096320562,-0.019144851,0.012080469,-0.008779892,0.082537786,0.001740187,-0.051556319,-0.324931899,-0.064422999,-2.364467451,-0.003352667,2.026987159,0.785398160,-0.052616884,-0.322364276,-0.065454903,-2.363424613,-0.003987975,2.029055906,0.785710074,-0.051619319,-0.324671899,-0.064489599,-2.364426051,-0.003352667,2.027236469,0.785398160,-0.001060565,0.002567623,-0.001031904,0.001042838,0.000000000,0.002068747,0.000000000,-0.000190902,0.000462172,-0.000185743,0.000187711,0.000000000,0.000372374,0.000000000,-0.000063000,0.000260000,-0.000066600,0.000041400,0.000000000,0.000249309,0.000000000,0,0,0,0,0,0,0,0.002567623,0.000462172,0.000260000
5207972259159,3399631,1000000,1817627,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.051275157,-0.323908010,-0.064121247,-2.366600224,-0.003347314,2.026821540,0.785711121,-0.033573315,0.094806866,-0.028876979,0.008990012,0.026133696,0.097029779,-0.001189409,-0.051791776,-0.323928638,-0.064661235,-2.364315341,-0.003352667,2.027971920,0.785398160,-0.052965416,-0.320570343,-0.065809382,-2.363199335,-0.003999155,2.030662193,0.785716207,-0.051847576,-0.323668638,-0.064717035,-2.364281141,-0.003352667,2.028228320,0.785398160,-0.001173640,0.003358296,-0.001148147,0.001116006,0.000000000,0.002690273,0.000000000,-0.000211255,0.000604493,-0.000206666,0.000200881,0.000000000,0.000484249,0.000000000,-0.000055800,0.000260000,-0.000055800,0.000034200,0.000000000,0.000256400,0.000000000,0,0,0,0,0,0,0,0.003358296,0.000604493,0.000260000
5207980836845,997378,1000000,10395313,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.051499757,-0.322715126,-0.064367577,-2.366481457,-0.003447724,2.027949463,0.785708305,-0.022384616,0.109701991,-0.025860525,0.005606255,-0.028417386,0.111336651,-0.000726650,-0.052059598,-0.322817551,-0.064919057,-2.364141702,-0.003352667,2.029078143,0.785398160,-0.052965416,-0.320570343,-0.065809382,-2.363199335,-0.003999155,2.030662193,0.785716207,-0.052120798,-0.322557551,-0.064976657,-2.364102102,-0.003352667,2.029338143,0.785398160,0.000000000,0.002247209,0.000000000,0.000000000,0.000000000,0.001584051,0.000000000,0.000000000,0.000404498,0.000000000,0.000000000,0.000000000,0.000285129,0.000000000,-0.000061200,0.000260000,-0.000057600,0.000039600,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.002247209,0.000404498,0.000260000
5207990891745,994429,1000000,3721543,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.051767262,-0.321732010,-0.064585440,-2.366356661,-0.003286452,2.028959178,0.785716037,-0.020351532,0.102967804,-0.011414732,0.007447948,0.001147092,0.096884795,0.000383762,-0.052272829,-0.321814290,-0.065118397,-2.364011819,-0.003352667,2.030064734,0.785398160,-0.053381925,-0.318543149,-0.066207521,-2.362918272,-0.003902958,2.032631263,0.785713374,-0.052330429,-0.321554290,-0.065172397,-2.363975819,-0.003352667,2.030322934,0.785398160,-0.001109096,0.003271142,-0.001089124,0.001093546,0.000000000,0.002566530,0.000000000,-0.000199637,0.000588805,-0.000196042,0.000196838,0.000000000,0.000461975,0.000000000,-0.000057600,0.000260000,-0.000054000,0.000036000,0.000000000,0.000258200,0.000000000,0,0,0,0,0,0,0,0.003271142,0.000588805,0.000260000
5208000867624,989688,1000000,13697422,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.052031166,-0.320723310,-0.064876801,-2.366244620,-0.003410835,2.030016860,0.785713267,-0.030174194,0.096920438,-0.031709123,0.009923766,0.009449244,0.104608482,0.000129410,-0.052505509,-0.320811030,-0.065337185,-2.363855541,-0.003352667,2.031067300,0.785398160,-0.053381925,-0.318543149,-0.066207521,-2.362918272,-0.003902958,2.032631263,0.785713374,-0.052559509,-0.320551030,-0.065387585,-2.363819541,-0.003352667,2.031327300,0.785398160,0.000000000,0.002267881,0.000000000,0.000000000,0.000000000,0.001563963,0.000000000,0.000000000,0.000408219,0.000000000,0.000000000,0.000000000,0.000281513,0.000000000,-0.000054000,0.000260000,-0.000050400,0.000036000,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.002267881,0.000408219,0.000260000
5208010849544,972729,1000000,6950293,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.052232494,-0.319702573,-0.065022652,-2.366136328,-0.003361498,2.030969303,0.785711444,-0.017438162,0.100948209,-0.020076491,0.007549811,-0.020460789,0.098907753,0.000027942,-0.052711795,-0.319807769,-0.065529580,-2.363718712,-0.003352667,2.032067783,0.785398160,-0.053782226,-0.316673031,-0.066604286,-2.362657126,-0.003895025,2.034486862,0.785706723,-0.052772995,-0.319547769,-0.065587180,-2.363675512,-0.003352667,2.032327783,0.785398160,-0.001070431,0.003134737,-0.001074706,0.001061586,0.000000000,0.002419079,0.000000000,-0.000192678,0.000564253,-0.000193447,0.000191085,0.000000000,0.000435434,0.000000000,-0.000061200,0.000260000,-0.000057600,0.000043200,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.003134737,0.000564253,0.000260000
5208020849033,999069,1000000,220512,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.052545777,-0.318690842,-0.065329587,-2.365971919,-0.003313572,2.032001353,0.785709372,-0.030318785,0.098099979,-0.028667588,0.017068617,0.029518051,0.095424640,0.000089684,-0.052940307,-0.318804508,-0.065753924,-2.363549933,-0.003352667,2.033071043,0.785398160,-0.054153433,-0.314846458,-0.066949691,-2.362366880,-0.003935319,2.036216865,0.785709713,-0.052994307,-0.318544508,-0.065807924,-2.363510333,-0.003352667,2.033331043,0.785398160,-0.001213126,0.003958050,-0.001195766,0.001183052,0.000000000,0.003145822,0.000000000,-0.000218363,0.000712449,-0.000215238,0.000212949,0.000000000,0.000566248,0.000000000,-0.000054000,0.000260000,-0.000054000,0.000039600,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.003958050,0.000712449,0.000260000
5208030851523,988079,1000000,10223002,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.052733554,-0.317663107,-0.065497397,-2.365857014,-0.003440987,2.032958109,0.785714511,-0.020886721,0.109186834,-0.020290010,0.015640269,-0.026833453,0.094321243,-0.000119878,-0.053179932,-0.317801247,-0.065992160,-2.363365873,-0.003352667,2.034074304,0.785398160,-0.054153433,-0.314846458,-0.066949691,-2.362366880,-0.003935319,2.036216865,0.785709713,-0.053248332,-0.317541247,-0.066056960,-2.363311873,-0.003352667,2.034334304,0.785398160,0.000000000,0.002954789,0.000000000,0.000000000,0.000000000,0.002142561,0.000000000,0.000000000,0.000531862,0.000000000,0.000000000,0.000000000,0.000385661,0.000000000,-0.000068400,0.000260000,-0.000064800,0.000054000,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.002954789,0.000531862,0.000260000
5208040850912,983049,1000000,3493121,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.053033905,-0.316665573,-0.065737789,-2.365660819,-0.003272464,2.033906657,0.785717621,-0.024305864,0.098415344,-0.016065864,0.019435052,0.015899922,0.085706001,0.001793334,-0.053420946,-0.316797986,-0.066219283,-2.363180424,-0.003352667,2.035077565,0.785398160,-0.054567307,-0.312981135,-0.067309721,-2.362032721,-0.003926567,2.037877725,0.785712074,-0.053485746,-0.316537986,-0.066280483,-2.363130024,-0.003352667,2.035337565,0.785398160,-0.001146361,0.003816852,-0.001090438,0.001147703,0.000000000,0.002800160,0.000000000,-0.000206345,0.000687033,-0.000196279,0.000206586,0.000000000,0.000504029,0.000000000,-0.000064800,0.000260000,-0.000061200,0.000050400,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.003816852,0.000687033,0.000260000
5208050873452,957538,1000000,13515661,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.053287607,-0.315661772,-0.065979756,-2.365480947,-0.003433286,2.034870782,0.785708844,-0.029078246,0.099236500,-0.030134536,0.020117647,0.001222416,0.103279848,-0.001599995,-0.053688353,-0.315794726,-0.066457519,-2.362963025,-0.003352667,2.036080826,0.785398160,-0.054567307,-0.312981135,-0.067309721,-2.362032721,-0.003926567,2.037877725,0.785712074,-0.053753153,-0.315534726,-0.066511519,-2.362909025,-0.003352667,2.036340826,0.785398160,0.000000000,0.002813591,0.000000000,0.000000000,0.000000000,0.001796899,0.000000000,0.000000000,0.000506446,0.000000000,0.000000000,0.000000000,0.000323442,0.000000000,-0.000064800,0.000260000,-0.000054000,0.000054000,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.002813591,0.000506446,0.000260000
5208060928652,984069,1000000,6841721,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.053508121,-0.314666690,-0.066132070,-2.365277045,-0.003339732,2.035818293,0.785715263,-0.020714163,0.100479015,-0.020691047,0.015994420,-0.011985797,0.095549194,0.001399853,-0.053936313,-0.314791465,-0.066663805,-2.362756739,-0.003352667,2.037084087,0.785398160,-0.054982307,-0.311108625,-0.067652966,-2.361612265,-0.003898809,2.039504302,0.785713391,-0.054008313,-0.314531465,-0.066721405,-2.362695539,-0.003352667,2.037344087,0.785398160,-0.001045994,0.003682839,0.000000000,0.001144474,0.000000000,0.002420215,0.000000000,-0.000188279,0.000662911,0.000000000,0.000206005,0.000000000,0.000435639,0.000000000,-0.000072000,0.000260000,-0.000057600,0.000061200,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.003682839,0.000662911,0.000260000
5208070849781,1005989,1000000,31650,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.053821331,-0.313682276,-0.066375104,-2.365003813,-0.003321506,2.036873986,0.785706242,-0.028718386,0.097500564,-0.022115520,0.029542284,0.019072981,0.097285008,-0.001175491,-0.054195386,-0.313788204,-0.066854810,-2.362503223,-0.003352667,2.038087348,0.785398160,-0.055375250,-0.309446427,-0.067957455,-2.361165016,-0.003919274,2.041106932,0.785710597,-0.054256586,-0.313528204,-0.066898010,-2.362438423,-0.003352667,2.038347348,0.785398160,-0.001179864,0.004341777,-0.001102645,0.001338207,0.000000000,0.003019585,0.000000000,-0.000212375,0.000781520,-0.000198476,0.000240877,0.000000000,0.000543525,0.000000000,-0.000061200,0.000260000,-0.000043200,0.000064800,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.004341777,0.000781520,0.000260000
5208080844741,996610,1000000,10026610,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.054045496,-0.312705352,-0.066547172,-2.364769268,-0.003445394,2.037847049,0.785708659,-0.025855889,0.100892511,-0.021387565,0.023129625,-0.017045710,0.095308834,-0.000537466,-0.054454459,-0.312784943,-0.067038870,-2.362221924,-0.003352667,2.039090608,0.785398160,-0.055375250,-0.309446427,-0.067957455,-2.361165016,-0.003919274,2.041106932,0.785710597,-0.054519259,-0.312524943,-0.067082070,-2.362139124,-0.003352667,2.039350608,0.785398160,0.000000000,0.003338516,0.000000000,0.001056908,0.000000000,0.002016324,0.000000000,0.000000000,0.000600933,0.000000000,0.000190243,0.000000000,0.000362938,0.000000000,-0.000064800,0.000260000,-0.000043200,0.000082800,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.003338516,0.000600933,0.000260000
5208090851300,982959,1000000,3302540,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.054314819,-0.311744440,-0.066704257,-2.364423618,-0.003292627,2.038831400,0.785712868,-0.019519868,0.097368948,-0.013746206,0.031583257,0.000655981,0.096313685,0.000916528,-0.054681582,-0.311781682,-0.067182645,-2.361912843,-0.003352667,2.040093175,0.785398160,-0.055807206,-0.307788189,-0.068251670,-2.360573581,-0.003888599,2.042783371,0.785713230,-0.054742782,-0.311521682,-0.067222245,-2.361830043,-0.003352667,2.040353175,0.785398160,-0.001125625,0.003993493,-0.001069025,0.001339261,0.000000000,0.002690196,0.000000000,-0.000202612,0.000718829,-0.000192425,0.000241067,0.000000000,0.000484235,0.000000000,-0.000061200,0.000260000,-0.000039600,0.000082800,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.003993493,0.000718829,0.000260000
5208100848149,997679,1000000,13299389,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.054568227,-0.310753461,-0.066903362,-2.364101915,-0.003412140,2.039855538,0.785710150,-0.027725127,0.100970975,-0.023169479,0.036764972,0.006096115,0.100970709,-0.001327326,-0.054935098,-0.310778421,-0.067345868,-2.361562087,-0.003352667,2.041096435,0.785398160,-0.055807206,-0.307788189,-0.068251670,-2.360573581,-0.003888599,2.042783371,0.785713230,-0.054996298,-0.310518421,-0.067381868,-2.361464887,-0.003352667,2.041356435,0.785398160,0.000000000,0.002990233,0.000000000,0.000000000,0.000000000,0.001686935,0.000000000,0.000000000,0.000538242,0.000000000,0.000000000,0.000000000,0.000303648,0.000000000,-0.000061200,0.000260000,-0.000036000,0.000097200,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.002990233,0.000538242,0.000260000
5208110838749,956899,1000000,6561209,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.054777950,-0.309752329,-0.067002960,-2.363713705,-0.003342381,2.040824086,0.785720176,-0.015623604,0.102870428,-0.013105315,0.039025239,-0.014774597,0.101370621,0.001773801,-0.055169166,-0.309775161,-0.067482697,-2.361189106,-0.003352667,2.042099002,0.785398160,-0.056232967,-0.306123161,-0.068536790,-2.359904333,-0.003879719,2.044500507,0.785709360,-0.055237566,-0.309515161,-0.067525897,-2.361084706,-0.003352667,2.042359002,0.785398160,-0.001063801,0.003652000,-0.001054093,0.001284773,0.000000000,0.002401505,0.000000000,-0.000191484,0.000657360,-0.000189737,0.000231259,0.000000000,0.000432271,0.000000000,-0.000068400,0.000260000,-0.000043200,0.000104400,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.003652000,0.000657360,0.000260000
5208120833178,997568,1000000,16555638,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.055113626,-0.308731524,-0.067228585,-2.363259220,-0.003327885,2.041876606,0.785712196,-0.033745650,0.096826665,-0.018407389,0.051043313,0.023710982,0.100318798,-0.000001908,-0.055425461,-0.308771900,-0.067651476,-2.360763337,-0.003352667,2.043102263,0.785398160,-0.056232967,-0.306123161,-0.068536790,-2.359904333,-0.003879719,2.044500507,0.785709360,-0.055483061,-0.308511900,-0.067687476,-2.360655337,-0.003352667,2.043360463,0.785398160,0.000000000,0.002648739,0.000000000,0.000000000,0.000000000,0.001398244,0.000000000,0.000000000,0.000476773,0.000000000,0.000000000,0.000000000,0.000251684,0.000000000,-0.000057600,0.000260000,-0.000036000,0.000108000,0.000000000,0.000258200,0.000000000,0,0,0,0,0,0,0,0.002648739,0.000476773,0.000260000
5208130832328,988039,1000000,9829638,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.055323540,-0.307700305,-0.067338543,-2.362834744,-0.003437489,2.042883682,0.785709013,-0.024993843,0.105482517,-0.010931556,0.040052367,-0.020277856,0.103450072,-0.001013117,-0.055678977,-0.307768639,-0.067820256,-2.360315343,-0.003352667,2.044104829,0.785398160,-0.056654645,-0.304398191,-0.068800119,-2.359106840,-0.003875719,2.046209940,0.785712196,-0.055750977,-0.307508639,-0.067867056,-2.360189343,-0.003352667,2.044364829,0.785398160,0.000000000,0.003370448,0.000000000,0.001208502,0.000000000,0.002105111,0.000000000,0.000000000,0.000606681,0.000000000,0.000217530,0.000000000,0.000378920,0.000000000,-0.000072000,0.000260000,-0.000046800,0.000126000,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.003370448,0.000606681,0.000260000
5208140842148,922689,1000000,3108618,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.055624113,-0.306697022,-0.067510256,-2.362302987,-0.003277298,2.043924413,0.785712506,-0.021612532,0.100444539,-0.007634127,0.051549636,0.017925708,0.096320870,0.001201816,-0.055933883,-0.306765378,-0.067977922,-2.359810394,-0.003352667,2.045108090,0.785398160,-0.057069007,-0.302755157,-0.069037960,-2.358291331,-0.003915545,2.047857877,0.785713708,-0.056002283,-0.306505378,-0.068021122,-2.359673594,-0.003352667,2.045368090,0.785398160,-0.001135124,0.004010221,-0.001060038,0.001519062,0.000000000,0.002749788,0.000000000,-0.000204322,0.000721840,-0.000190807,0.000273431,0.000000000,0.000494962,0.000000000,-0.000068400,0.000260000,-0.000043200,0.000136800,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.004010221,0.000721840,0.000260000
5208150839207,1012749,1000000,13105677,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.055861501,-0.305659522,-0.067673894,-2.361781113,-0.003432941,2.044898321,0.785711132,-0.028150378,0.110421569,-0.014773464,0.055803997,-0.002575018,0.105772396,-0.000417718,-0.056208236,-0.305762117,-0.068146701,-2.359251269,-0.003352667,2.046111350,0.785398160,-0.057069007,-0.302755157,-0.069037960,-2.358291331,-0.003915545,2.047857877,0.785713708,-0.056273036,-0.305502117,-0.068182701,-2.359100069,-0.003352667,2.046371350,0.785398160,0.000000000,0.003006960,0.000000000,0.000000000,0.000000000,0.001746527,0.000000000,0.000000000,0.000541253,0.000000000,0.000000000,0.000000000,0.000314375,0.000000000,-0.000064800,0.000260000,-0.000036000,0.000151200,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.003006960,0.000541253,0.000260000
5208160972348,636886,1000000,6508458,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.056055335,-0.304643441,-0.067778939,-2.361198768,-0.003340659,2.045836125,0.785715089,-0.016421525,0.101009450,-0.013596044,0.053188395,-0.012915240,0.095151711,0.000388456,-0.056456196,-0.304758857,-0.068283531,-2.358669918,-0.003352667,2.047114611,0.785398160,-0.057469692,-0.301018030,-0.069257503,-2.357278319,-0.003884694,2.049522628,0.785707536,-0.056528196,-0.304498857,-0.068319531,-2.358511518,-0.003352667,2.047374611,0.785398160,-0.001013496,0.003740827,0.000000000,0.001391599,0.000000000,0.002408016,0.000000000,-0.000182429,0.000673349,0.000000000,0.000250488,0.000000000,0.000433443,0.000000000,-0.000072000,0.000260000,-0.000036000,0.000158400,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.003740827,0.000673349,0.000260000
5208170866976,898148,1000000,16403086,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.056345589,-0.303622224,-0.067917125,-2.360545552,-0.003323087,2.046865230,0.785713799,-0.025760625,0.094438633,-0.012529197,0.069839460,0.025204499,0.099838636,-0.000231231,-0.056702766,-0.303755596,-0.068391188,-2.358035780,-0.003352667,2.048117872,0.785398160,-0.057469692,-0.301018030,-0.069257503,-2.357278319,-0.003884694,2.049522628,0.785707536,-0.056756766,-0.303495596,-0.068409188,-2.357873780,-0.003352667,2.048376072,0.785398160,0.000000000,0.002737566,0.000000000,0.000000000,0.000000000,0.001404756,0.000000000,0.000000000,0.000492762,0.000000000,0.000000000,0.000000000,0.000252856,0.000000000,-0.000054000,0.000260000,-0.000018000,0.000162000,0.000000000,0.000258200,0.000000000,0,0,0,0,0,0,0,0.002737566,0.000492762,0.000260000
5208180837606,992049,1000000,9642447,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.056532811,-0.302599330,-0.068019420,-2.359922081,-0.003429729,2.047866734,0.785708999,-0.024559101,0.103593847,-0.010657888,0.063551840,-0.022269776,0.103414030,-0.000288275,-0.056934056,-0.302752335,-0.068487733,-2.357379416,-0.003352667,2.049120438,0.785398160,-0.057858766,-0.299288890,-0.069465442,-2.356212219,-0.003857114,2.051198563,0.785713799,-0.056991656,-0.302492335,-0.068512933,-2.357199416,-0.003352667,2.049380438,0.785398160,0.000000000,0.003463445,0.000000000,0.001167197,0.000000000,0.002078125,0.000000000,0.000000000,0.000623420,0.000000000,0.000210095,0.000000000,0.000374062,0.000000000,-0.000057600,0.000260000,-0.000025200,0.000180000,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.003463445,0.000623420,0.000260000
5208190892865,1028179,1000000,2967886,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.056755902,-0.301598342,-0.068123119,-2.359207382,-0.003291667,2.048915327,0.785712021,-0.015944122,0.102560598,-0.011752947,0.068664262,0.008935748,0.098335242,-0.000988803,-0.057129229,-0.301749074,-0.068557884,-2.356688323,-0.003352667,2.050123005,0.785398160,-0.058233901,-0.297568419,-0.069647183,-2.355078878,-0.003848244,2.052956178,0.785709358,-0.057179629,-0.301489074,-0.068575884,-2.356508323,-0.003352667,2.050383005,0.785398160,-0.001104672,0.004180655,-0.001089299,0.001609445,0.000000000,0.002833174,0.000000000,-0.000198841,0.000752518,-0.000196074,0.000289700,0.000000000,0.000509971,0.000000000,-0.000050400,0.000260000,-0.000018000,0.000180000,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.004180655,0.000752518,0.000260000
5208200844745,979289,1000000,12919766,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.056968067,-0.300570530,-0.068224618,-2.358532080,-0.003423715,2.049930712,0.785711600,-0.027326015,0.100498217,-0.015327423,0.075013973,-0.001981324,0.105066086,0.001610877,-0.057341072,-0.300745813,-0.068658596,-2.355966670,-0.003352667,2.051126265,0.785398160,-0.058233901,-0.297568419,-0.069647183,-2.355078878,-0.003848244,2.052956178,0.785709358,-0.057391472,-0.300485813,-0.068690996,-2.355779470,-0.003352667,2.051386265,0.785398160,0.000000000,0.003177394,0.000000000,0.000000000,0.000000000,0.001829913,0.000000000,0.000000000,0.000571931,0.000000000,0.000000000,0.000000000,0.000329384,0.000000000,-0.000050400,0.000260000,-0.000032400,0.000187200,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.003177394,0.000571931,0.000260000
5208210899745,1040659,1000000,6245616,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.057154768,-0.299573103,-0.068330399,-2.357821122,-0.003325407,2.050907957,0.785708126,-0.017444220,0.097898311,-0.007194537,0.070004709,-0.008148823,0.101010735,-0.001234129,-0.057533466,-0.299742552,-0.068781534,-2.355246406,-0.003352667,2.052129526,0.785398160,-0.058555359,-0.295948821,-0.069802426,-2.353964480,-0.003871901,2.054557487,0.785707300,-0.057591066,-0.299482552,-0.068821134,-2.355052006,-0.003352667,2.052389526,0.785398160,-0.001021893,0.003793731,-0.001020892,0.001281926,0.000000000,0.002427961,0.000000000,-0.000183941,0.000682872,-0.000183761,0.000230747,0.000000000,0.000437033,0.000000000,-0.000057600,0.000260000,-0.000039600,0.000194400,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.003793731,0.000682872,0.000260000
5208220853344,1015620,1000000,16199215,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.057398444,-0.298598186,-0.068492888,-2.357056713,-0.003344908,2.051935854,0.785714085,-0.026493160,0.094914249,-0.017761002,0.076210017,0.018296939,0.108114644,0.002297717,-0.057724472,-0.298739292,-0.068915585,-2.354503916,-0.003352667,2.053132787,0.785398160,-0.058555359,-0.295948821,-0.069802426,-2.353964480,-0.003871901,2.054557487,0.785707300,-0.057764072,-0.298479292,-0.068940785,-2.354320316,-0.003352667,2.053390987,0.785398160,0.000000000,0.002790471,0.000000000,0.000000000,0.000000000,0.001424700,0.000000000,0.000000000,0.000502285,0.000000000,0.000000000,0.000000000,0.000256446,0.000000000,-0.000039600,0.000260000,-0.000025200,0.000183600,0.000000000,0.000258200,0.000000000,0,0,0,0,0,0,0,0.002790471,0.000502285,0.000260000
5208230831203,975969,1000000,9446885,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.057528007,-0.297614558,-0.068588773,-2.356352259,-0.003442621,2.052902526,0.785710949,-0.017743418,0.096926142,-0.008677883,0.071824160,-0.023762864,0.100819602,-0.001425067,-0.057908531,-0.297736031,-0.069042690,-2.353764204,-0.003352667,2.054135353,0.785398160,-0.058887895,-0.294264853,-0.070016988,-2.352723380,-0.003864420,2.056269188,0.785714085,-0.057962531,-0.297476031,-0.069078690,-2.353566204,-0.003352667,2.054395353,0.785398160,0.000000000,0.003471178,0.000000000,0.001040824,0.000000000,0.002133834,0.000000000,0.000000000,0.000624812,0.000000000,0.000187348,0.000000000,0.000384090,0.000000000,-0.000054000,0.000260000,-0.000036000,0.000198000,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.003471178,0.000624812,0.000260000
5208240946734,1116930,1000000,2832936,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.057745829,-0.296627087,-0.068734111,-2.355573784,-0.003275663,2.053901467,0.785715258,-0.014663818,0.095723458,-0.007438999,0.074300712,0.012391918,0.093797906,0.001814423,-0.058089813,-0.296732770,-0.069154515,-2.353027270,-0.003352667,2.055137919,0.785398160,-0.059210140,-0.292594132,-0.070240964,-2.351455701,-0.003841510,2.057955423,0.785709779,-0.058136613,-0.296472770,-0.069183315,-2.352836470,-0.003352667,2.055397919,0.785398160,-0.001120328,0.004138638,-0.001086449,0.001571569,0.000000000,0.002817503,0.000000000,-0.000201659,0.000744955,-0.000195561,0.000282882,0.000000000,0.000507151,0.000000000,-0.000046800,0.000260000,-0.000028800,0.000190800,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.004138638,0.000744955,0.000260000
5208250831792,997729,1000000,12717994,3,1,1,1,1,0,0,0,0,0,0.000260000,0.180000000,-0.057920342,-0.295624995,-0.068863116,-2.354849681,-0.003436177,2.054913862,0.785711657,-0.025877701,0.099806273,-0.018716739,0.070436334,-0.000616475,0.105322083,-0.000571525,-0.058293320,-0.295729509,-0.069288566,-2.352268275,-0.003352667,2.056141180,0.785398160,-0.059210140,-0.292594132,-0.070240964,-2.351455701,-0.003841510,2.057955423,0.785709779,-0.058343720,-0.295469509,-0.069320966,-2.352073982,-0.003352667,2.056401180,0.785398160,0.000000000,0.003135378,0.000000000,0.000000000,0.000000000,0.001814243,0.000000000,0.000000000,0.000564368,0.000000000,0.000000000,0.000000000,0.000326564,0.000000000,-0.000050400,0.000260000,-0.000032400,0.000194293,0.000000000,0.000260000,0.000000000,0,0,0,0,0,0,0,0.003135378,0.000564368,0.000260000
