timestamp_ns,loop_dt_ns,xr_timestamp_ns,xr_sequence_id,packet_age_ns,teleop_state,control_mode,teleop_active,target_fresh,deadman_latched,has_target,safe_target,ik_ok,fault_packet_timeout,fault_jump_rejected,fault_workspace_clamped,fault_robot_not_ready,fault_ik_rejected,control_trigger_value,xr_pos_0,xr_pos_1,xr_pos_2,desired_pos_0,desired_pos_1,desired_pos_2,safe_pos_0,safe_pos_1,safe_pos_2,robot_pos_0,robot_pos_1,robot_pos_2,requested_dpos_0,requested_dpos_1,requested_dpos_2,requested_drot_0,requested_drot_1,requested_drot_2,safe_dpos_0,safe_dpos_1,safe_dpos_2,safe_drot_0,safe_drot_1,safe_drot_2,q_robot_0,q_robot_1,q_robot_2,q_robot_3,q_robot_4,q_robot_5,q_robot_6,q_raw_target_0,q_raw_target_1,q_raw_target_2,q_raw_target_3,q_raw_target_4,q_raw_target_5,q_raw_target_6,q_planned_0,q_planned_1,q_planned_2,q_planned_3,q_planned_4,q_planned_5,q_planned_6,manipulability
5198770208326,0,0,0,5198770208326,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.306947013,-0.000482750,0.486405156,0.306947013,-0.000482750,0.486405156,0.306947013,-0.000482750,0.486405156,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000689945,-0.784706463,-0.000373638,-2.356777480,-0.000709728,1.570916179,0.785729119,-0.000689945,-0.784706463,-0.000373638,-2.356777480,-0.000709728,1.570916179,0.785729119,-0.000689945,-0.784706463,-0.000373638,-2.356777480,-0.000709728,1.570916179,0.785729119,0.000000000
5198786934335,16726009,0,0,5198786934335,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.306947028,-0.000482056,0.486405249,0.306947028,-0.000482056,0.486405249,0.306947028,-0.000482056,0.486405249,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000689944,-0.784706697,-0.000371968,-2.356777480,-0.000709016,1.570916421,0.785733120,-0.000689944,-0.784706697,-0.000371968,-2.356777480,-0.000709016,1.570916421,0.785733120,-0.000689944,-0.784706697,-0.000371968,-2.356777480,-0.000709016,1.570916421,0.785733120,0.000000000
5198803659725,16725390,0,0,5198803659725,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.306947310,-0.000482091,0.486404747,0.306947310,-0.000482091,0.486404747,0.306947310,-0.000482091,0.486404747,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000689945,-0.784705027,-0.000370297,-2.356777480,-0.000711763,1.570916538,0.785726987,-0.000689945,-0.784705027,-0.000370297,-2.356777480,-0.000711763,1.570916538,0.785726987,-0.000689945,-0.784705027,-0.000370297,-2.356777480,-0.000711763,1.570916538,0.785726987,0.000000000
5198820383065,16723340,0,0,5198820383065,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.306946903,-0.000482206,0.486405197,0.306946903,-0.000482206,0.486405197,0.306946903,-0.000482206,0.486405197,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000689945,-0.784706697,-0.000371967,-2.356777480,-0.000709728,1.570915826,0.785728301,-0.000689945,-0.784706697,-0.000371967,-2.356777480,-0.000709728,1.570915826,0.785728301,-0.000689945,-0.784706697,-0.000371967,-2.356777480,-0.000709728,1.570915826,0.785728301,0.000000000
5198837106655,16723590,0,0,5198837106655,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.306947203,-0.000482852,0.486405321,0.306947203,-0.000482852,0.486405321,0.306947203,-0.000482852,0.486405321,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000686325,-0.784706697,-0.000375587,-2.356777480,-0.000712475,1.570917251,0.785726903,-0.000686325,-0.784706697,-0.000375587,-2.356777480,-0.000712475,1.570917251,0.785726903,-0.000686325,-0.784706697,-0.000375587,-2.356777480,-0.000712475,1.570917251,0.785726903,0.000000000
5198853830284,16723629,0,0,5198853830284,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.306947448,-0.000483541,0.486404082,0.306947448,-0.000483541,0.486404082,0.306947448,-0.000483541,0.486404082,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000691615,-0.784703078,-0.000373638,-2.356777480,-0.000711051,1.570915787,0.785730435,-0.000691615,-0.784703078,-0.000373638,-2.356777480,-0.000711051,1.570915787,0.785730435,-0.000691615,-0.784703078,-0.000373638,-2.356777480,-0.000711051,1.570915787,0.785730435,0.000000000
5198870553324,16723040,0,0,5198870553324,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.306947204,-0.000481142,0.486405322,0.306947204,-0.000481142,0.486405322,0.306947204,-0.000481142,0.486405322,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000688248,-0.784706697,-0.000370297,-2.356777480,-0.000709728,1.570917251,0.785729603,-0.000688248,-0.784706697,-0.000370297,-2.356777480,-0.000709728,1.570917251,0.785729603,-0.000688248,-0.784706697,-0.000370297,-2.356777480,-0.000709728,1.570917251,0.785729603,0.000000000
5198887277384,16724060,0,0,5198887277384,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.306947409,-0.000482195,0.486406107,0.306947409,-0.000482195,0.486406107,0.306947409,-0.000482195,0.486406107,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000689907,-0.784706697,-0.000371968,-2.356775810,-0.000709728,1.570917211,0.785728760,-0.000689907,-0.784706697,-0.000371968,-2.356775810,-0.000709728,1.570917211,0.785728760,-0.000689907,-0.784706697,-0.000371968,-2.356775810,-0.000709728,1.570917211,0.785728760,0.000000000
5198904000784,16723400,0,0,5198904000784,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.306946855,-0.000482368,0.486402292,0.306946855,-0.000482368,0.486402292,0.306946855,-0.000482368,0.486402292,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000689945,-0.784703000,-0.000370297,-2.356781100,-0.000713085,1.570915114,0.785726910,-0.000689945,-0.784703000,-0.000370297,-2.356781100,-0.000713085,1.570915114,0.785726910,-0.000689945,-0.784703000,-0.000370297,-2.356781100,-0.000713085,1.570915114,0.785726910,0.000000000
5198920722673,16721889,0,0,5198920722673,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.306946976,-0.000482807,0.486405227,0.306946976,-0.000482807,0.486405227,0.306946976,-0.000482807,0.486405227,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000688248,-0.784706697,-0.000373638,-2.356777480,-0.000712475,1.570916172,0.785732223,-0.000688248,-0.784706697,-0.000373638,-2.356777480,-0.000712475,1.570916172,0.785732223,-0.000688248,-0.784706697,-0.000373638,-2.356777480,-0.000712475,1.570916172,0.785732223,0.000000000
5198937447993,16725320,0,0,5198937447993,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.306946903,-0.000482484,0.486405197,0.306946903,-0.000482484,0.486405197,0.306946903,-0.000482484,0.486405197,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000689945,-0.784706697,-0.000371968,-2.356777480,-0.000711051,1.570915826,0.785733015,-0.000689945,-0.784706697,-0.000371968,-2.356777480,-0.000711051,1.570915826,0.785733015,-0.000689945,-0.784706697,-0.000371968,-2.356777480,-0.000711051,1.570915826,0.785733015,0.000000000
5198954169693,16721700,0,0,5198954169693,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.306947259,-0.000483021,0.486406044,0.306947259,-0.000483021,0.486406044,0.306947259,-0.000483021,0.486406044,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000689918,-0.784706697,-0.000373638,-2.356775810,-0.000711051,1.570916499,0.785725391,-0.000689918,-0.784706697,-0.000373638,-2.356775810,-0.000711051,1.570916499,0.785725391,-0.000689918,-0.784706697,-0.000373638,-2.356775810,-0.000711051,1.570916499,0.785725391,0.000000000
