timestamp_ns,loop_dt_ns,xr_timestamp_ns,xr_sequence_id,packet_age_ns,teleop_state,control_mode,teleop_active,target_fresh,deadman_latched,has_target,safe_target,ik_ok,fault_packet_timeout,fault_jump_rejected,fault_workspace_clamped,fault_robot_not_ready,fault_ik_rejected,control_trigger_value,xr_pos_0,xr_pos_1,xr_pos_2,desired_pos_0,desired_pos_1,desired_pos_2,safe_pos_0,safe_pos_1,safe_pos_2,robot_pos_0,robot_pos_1,robot_pos_2,requested_dpos_0,requested_dpos_1,requested_dpos_2,requested_drot_0,requested_drot_1,requested_drot_2,safe_dpos_0,safe_dpos_1,safe_dpos_2,safe_drot_0,safe_drot_1,safe_drot_2,q_robot_0,q_robot_1,q_robot_2,q_robot_3,q_robot_4,q_robot_5,q_robot_6,q_raw_target_0,q_raw_target_1,q_raw_target_2,q_raw_target_3,q_raw_target_4,q_raw_target_5,q_raw_target_6,q_planned_0,q_planned_1,q_planned_2,q_planned_3,q_planned_4,q_planned_5,q_planned_6,manipulability
8942641439667,0,8942631729589,498,9710078,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.009003911,-0.388518300,-0.189109892,0.306780769,-0.000216123,0.486528866,0.306780769,-0.000216123,0.486528866,0.306780769,-0.000216123,0.486528866,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000300591,-0.785005434,-0.000145781,-2.356580901,-0.000363273,1.570223305,0.785182584,-0.000300591,-0.785005434,-0.000145781,-2.356580901,-0.000363273,1.570223305,0.785182584,-0.000300591,-0.785005434,-0.000145781,-2.356580901,-0.000363273,1.570223305,0.785182584,0.000000000
8942651447898,10008231,8942643315954,499,8131944,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.009003889,-0.388518300,-0.189109862,0.306781600,-0.000215856,0.486530916,0.306781600,-0.000215856,0.486530916,0.306781600,-0.000215856,0.486530916,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000304211,-0.785005434,-0.000142404,-2.356576828,-0.000361950,1.570224769,0.785181176,-0.000304211,-0.785005434,-0.000142404,-2.356576828,-0.000361950,1.570224769,0.785181176,-0.000304211,-0.785005434,-0.000142404,-2.356576828,-0.000361950,1.570224769,0.785181176,0.000000000
8942661454538,10006640,8942653094592,500,8359946,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.009003859,-0.388518300,-0.189109951,0.306781193,-0.000212870,0.486531590,0.306781193,-0.000212870,0.486531590,0.306781193,-0.000212870,0.486531590,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000296790,-0.785007343,-0.000140455,-2.356576499,-0.000361595,1.570224018,0.785181189,-0.000296790,-0.785007343,-0.000140455,-2.356576499,-0.000361595,1.570224018,0.785181189,-0.000296790,-0.785007343,-0.000140455,-2.356576499,-0.000361595,1.570224018,0.785181189,0.000000000
8942671460869,10006331,8942665195342,501,6265527,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.009003893,-0.388518300,-0.189109862,0.306781946,-0.000215237,0.486530970,0.306781946,-0.000215237,0.486530970,0.306781946,-0.000215237,0.486530970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000298605,-0.785006154,-0.000144074,-2.356577680,-0.000364595,1.570227452,0.785186377,-0.000298605,-0.785006154,-0.000144074,-2.356577680,-0.000364595,1.570227452,0.785186377,-0.000298605,-0.785006154,-0.000144074,-2.356577680,-0.000364595,1.570227452,0.785186377,0.000000000
8942681468990,10008121,8942676265082,502,5203908,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.009003896,-0.388518333,-0.189109862,0.306781935,-0.000213570,0.486530205,0.306781935,-0.000213570,0.486530205,0.306781935,-0.000213570,0.486530205,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000299315,-0.785005780,-0.000140455,-2.356579167,-0.000361238,1.570228031,0.785181901,-0.000299315,-0.785005780,-0.000140455,-2.356579167,-0.000361238,1.570228031,0.785181901,-0.000299315,-0.785005780,-0.000140455,-2.356579167,-0.000361238,1.570228031,0.785181901,0.000000000
8942691475310,10006320,8942687714356,503,3760954,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.009003852,-0.388518300,-0.189109892,0.306781356,-0.000213544,0.486529908,0.306781356,-0.000213544,0.486529908,0.306781356,-0.000213544,0.486529908,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000295725,-0.785008538,-0.000143364,-2.356581744,-0.000361852,1.570228863,0.785187128,-0.000295725,-0.785008538,-0.000143364,-2.356581744,-0.000361852,1.570228863,0.785187128,-0.000295725,-0.785008538,-0.000143364,-2.356581744,-0.000361852,1.570228863,0.785187128,0.000000000
8942701481141,10005831,8942697586756,504,3894385,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.009003922,-0.388518333,-0.189109921,0.306782374,-0.000213434,0.486530364,0.306782374,-0.000213434,0.486530364,0.306782374,-0.000213434,0.486530364,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000301015,-0.785004226,-0.000140376,-2.356577845,-0.000358235,1.570228179,0.785183068,-0.000301015,-0.785004226,-0.000140376,-2.356577845,-0.000358235,1.570228179,0.785183068,-0.000301015,-0.785004226,-0.000140376,-2.356577845,-0.000358235,1.570228179,0.785183068,0.000000000
8942711487632,10006491,8942710226600,505,1261032,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.009003866,-0.388518300,-0.189109892,0.306782016,-0.000213548,0.486528550,0.306782016,-0.000213548,0.486528550,0.306782016,-0.000213548,0.486528550,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000299066,-0.785004228,-0.000142404,-2.356581826,-0.000358485,1.570228904,0.785189573,-0.000299066,-0.785004228,-0.000142404,-2.356581826,-0.000358485,1.570228904,0.785189573,-0.000299066,-0.785004228,-0.000142404,-2.356581826,-0.000358485,1.570228904,0.785189573,0.000000000
8942721493882,10006250,8942720957707,506,536175,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.009003891,-0.388518300,-0.189109862,0.306781502,-0.000211987,0.486529578,0.306781502,-0.000211987,0.486529578,0.306781502,-0.000211987,0.486529578,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000295725,-0.785007580,-0.000141615,-2.356581826,-0.000357157,1.570228904,0.785188888,-0.000295725,-0.785007580,-0.000141615,-2.356581826,-0.000357157,1.570228904,0.785188888,-0.000295725,-0.785007580,-0.000141615,-2.356581826,-0.000357157,1.570228904,0.785188888,0.000000000
8942731500083,10006201,8942731385642,507,114441,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0.009003887,-0.388518333,-0.189109862,0.306781148,-0.000213479,0.486530779,0.306781148,-0.000213479,0.486530779,0.306781148,-0.000213479,0.486530779,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000299066,-0.785009331,-0.000143969,-2.356580156,-0.000355737,1.570227485,0.785190213,-0.000299066,-0.785009331,-0.000143969,-2.356580156,-0.000355737,1.570227485,0.785190213,-0.000299066,-0.785009331,-0.000143969,-2.356580156,-0.000355737,1.570227485,0.785190213,0.000000000
